season,week,tm_id,tm,tm_score,opp_score,opp_id,opp,result,win_loss,season_type
2021,3,11,NA,89.06,88.54,7,NA,1,W,Regular
2021,3,2,NA,147.72,147.02,8,NA,1,W,Regular
2021,3,5,NA,115.52,143.88,9,NA,0,L,Regular
2021,3,6,NA,130.98,151.94,10,NA,0,L,Regular
2021,3,7,NA,88.54,89.06,11,NA,0,L,Regular
2021,3,4,NA,121.52,141.92,12,NA,0,L,Regular
2021,4,1,NA,186.22,84.62,7,NA,1,W,Regular
2021,4,2,NA,120.9,87.16,6,NA,1,W,Regular
2021,4,3,NA,173.8,145.82,5,NA,1,W,Regular
2021,4,4,NA,107.72,142.68,10,NA,0,L,Regular
2021,4,5,NA,145.82,173.8,3,NA,0,L,Regular
2021,4,6,NA,87.16,120.9,2,NA,0,L,Regular
2021,4,7,NA,84.62,186.22,1,NA,0,L,Regular
2021,4,8,NA,102.32,162.56,12,NA,0,L,Regular
2021,4,9,NA,128.58,114.36,11,NA,1,W,Regular
2021,4,10,NA,142.68,107.72,4,NA,1,W,Regular
2021,4,11,NA,114.36,128.58,9,NA,0,L,Regular
2021,4,12,NA,162.56,102.32,8,NA,1,W,Regular
2021,4,7,NA,84.62,186.22,1,NA,0,L,Regular
2021,4,6,NA,87.16,120.9,2,NA,0,L,Regular
2021,4,5,NA,145.82,173.8,3,NA,0,L,Regular
2021,4,10,NA,142.68,107.72,4,NA,1,W,Regular
2021,4,3,NA,173.8,145.82,5,NA,1,W,Regular
2021,4,2,NA,120.9,87.16,6,NA,1,W,Regular
2021,4,1,NA,186.22,84.62,7,NA,1,W,Regular
2021,4,12,NA,162.56,102.32,8,NA,1,W,Regular
2021,4,11,NA,114.36,128.58,9,NA,0,L,Regular
2021,4,4,NA,107.72,142.68,10,NA,0,L,Regular
2021,4,9,NA,128.58,114.36,11,NA,1,W,Regular
2021,4,8,NA,102.32,162.56,12,NA,0,L,Regular
2021,5,1,NA,133.48,171.44,5,NA,0,L,Regular
2021,5,2,NA,121.6,134.68,12,NA,0,L,Regular
2021,5,3,NA,133.82,140.02,11,NA,0,L,Regular
2021,5,4,NA,203.28,138.34,6,NA,1,W,Regular
2021,5,5,NA,171.44,133.48,1,NA,1,W,Regular
2021,5,6,NA,138.34,203.28,4,NA,0,L,Regular
2021,5,7,NA,78.16,201.08,9,NA,0,L,Regular
2021,5,8,NA,153.6,158.82,10,NA,0,L,Regular
2021,5,9,NA,201.08,78.16,7,NA,1,W,Regular
2021,5,10,NA,158.82,153.6,8,NA,1,W,Regular
2021,5,11,NA,140.02,133.82,3,NA,1,W,Regular
2021,5,12,NA,134.68,121.6,2,NA,1,W,Regular
2021,5,5,NA,171.44,133.48,1,NA,1,W,Regular
2021,5,12,NA,134.68,121.6,2,NA,1,W,Regular
2021,5,11,NA,140.02,133.82,3,NA,1,W,Regular
2021,5,6,NA,138.34,203.28,4,NA,0,L,Regular
2021,5,1,NA,133.48,171.44,5,NA,0,L,Regular
2021,5,4,NA,203.28,138.34,6,NA,1,W,Regular
2021,5,9,NA,201.08,78.16,7,NA,1,W,Regular
2021,5,10,NA,158.82,153.6,8,NA,1,W,Regular
2021,5,7,NA,78.16,201.08,9,NA,0,L,Regular
2021,5,8,NA,153.6,158.82,10,NA,0,L,Regular
2021,5,3,NA,133.82,140.02,11,NA,0,L,Regular
2021,5,2,NA,121.6,134.68,12,NA,0,L,Regular
2021,6,1,NA,156.98,112.88,6,NA,1,W,Regular
2021,6,2,NA,157.44,144.76,7,NA,1,W,Regular
2021,6,3,NA,80.18,130.2,10,NA,0,L,Regular
2021,6,4,NA,112.9,156.44,5,NA,0,L,Regular
2021,6,5,NA,156.44,112.9,4,NA,1,W,Regular
2021,6,6,NA,112.88,156.98,1,NA,0,L,Regular
2021,6,7,NA,144.76,157.44,2,NA,0,L,Regular
2021,6,8,NA,124.82,124.66,11,NA,1,W,Regular
2021,6,9,NA,127.28,128.44,12,NA,0,L,Regular
2021,6,10,NA,130.2,80.18,3,NA,1,W,Regular
2021,6,11,NA,124.66,124.82,8,NA,0,L,Regular
2021,6,12,NA,128.44,127.28,9,NA,1,W,Regular
2021,6,6,NA,112.88,156.98,1,NA,0,L,Regular
2021,6,7,NA,144.76,157.44,2,NA,0,L,Regular
2021,6,10,NA,130.2,80.18,3,NA,1,W,Regular
2021,6,5,NA,156.44,112.9,4,NA,1,W,Regular
2021,6,4,NA,112.9,156.44,5,NA,0,L,Regular
2021,6,1,NA,156.98,112.88,6,NA,1,W,Regular
2021,6,2,NA,157.44,144.76,7,NA,1,W,Regular
2021,6,11,NA,124.66,124.82,8,NA,0,L,Regular
2021,6,12,NA,128.44,127.28,9,NA,1,W,Regular
2021,6,3,NA,80.18,130.2,10,NA,0,L,Regular
2021,6,8,NA,124.82,124.66,11,NA,1,W,Regular
2021,6,9,NA,127.28,128.44,12,NA,0,L,Regular
2021,7,1,NA,98.44,128.18,8,NA,0,L,Regular
2021,7,2,NA,70.76,125.54,5,NA,0,L,Regular
2021,7,3,NA,167.9,101.02,12,NA,1,W,Regular
2021,7,4,NA,105.46,95.34,7,NA,1,W,Regular
2021,7,5,NA,125.54,70.76,2,NA,1,W,Regular
2021,7,6,NA,162.94,120.3,11,NA,1,W,Regular
2021,7,7,NA,95.34,105.46,4,NA,0,L,Regular
2021,7,8,NA,128.18,98.44,1,NA,1,W,Regular
2021,7,9,NA,126.58,126.28,10,NA,1,W,Regular
2021,7,10,NA,126.28,126.58,9,NA,0,L,Regular
2021,7,11,NA,120.3,162.94,6,NA,0,L,Regular
2021,7,12,NA,101.02,167.9,3,NA,0,L,Regular
2021,7,8,NA,128.18,98.44,1,NA,1,W,Regular
2021,7,5,NA,125.54,70.76,2,NA,1,W,Regular
2021,7,12,NA,101.02,167.9,3,NA,0,L,Regular
2021,7,7,NA,95.34,105.46,4,NA,0,L,Regular
2021,7,2,NA,70.76,125.54,5,NA,0,L,Regular
2021,7,11,NA,120.3,162.94,6,NA,0,L,Regular
2021,7,4,NA,105.46,95.34,7,NA,1,W,Regular
2021,7,1,NA,98.44,128.18,8,NA,0,L,Regular
2021,7,10,NA,126.28,126.58,9,NA,0,L,Regular
2021,7,9,NA,126.58,126.28,10,NA,1,W,Regular
2021,7,6,NA,162.94,120.3,11,NA,1,W,Regular
2021,7,3,NA,167.9,101.02,12,NA,1,W,Regular
2021,8,1,NA,125.8,125.9,2,NA,0,L,Regular
2021,8,2,NA,125.9,125.8,1,NA,1,W,Regular
2021,8,3,NA,105.1,146.8,6,NA,0,L,Regular
2021,8,4,NA,134.1,99.14,11,NA,1,W,Regular
2021,8,5,NA,109.46,127.32,12,NA,0,L,Regular
2021,8,6,NA,146.8,105.1,3,NA,1,W,Regular
2021,8,7,NA,76.96,101.62,10,NA,0,L,Regular
2021,8,8,NA,119.66,98.92,9,NA,1,W,Regular
2021,8,9,NA,98.92,119.66,8,NA,0,L,Regular
2021,8,10,NA,101.62,76.96,7,NA,1,W,Regular
2021,8,11,NA,99.14,134.1,4,NA,0,L,Regular
2021,8,12,NA,127.32,109.46,5,NA,1,W,Regular
2021,8,2,NA,125.9,125.8,1,NA,1,W,Regular
2021,8,1,NA,125.8,125.9,2,NA,0,L,Regular
2021,8,6,NA,146.8,105.1,3,NA,1,W,Regular
2021,8,11,NA,99.14,134.1,4,NA,0,L,Regular
2021,8,12,NA,127.32,109.46,5,NA,1,W,Regular
2021,8,3,NA,105.1,146.8,6,NA,0,L,Regular
2021,8,10,NA,101.62,76.96,7,NA,1,W,Regular
2021,8,9,NA,98.92,119.66,8,NA,0,L,Regular
2021,8,8,NA,119.66,98.92,9,NA,1,W,Regular
2021,8,7,NA,76.96,101.62,10,NA,0,L,Regular
2021,8,4,NA,134.1,99.14,11,NA,1,W,Regular
2021,8,5,NA,109.46,127.32,12,NA,0,L,Regular
2021,9,1,NA,123.54,119.38,4,NA,1,W,Regular
2021,9,2,NA,92.36,93.88,11,NA,0,L,Regular
2021,9,3,NA,87.22,111.66,8,NA,0,L,Regular
2021,9,4,NA,119.38,123.54,1,NA,0,L,Regular
2021,9,5,NA,112.28,134.84,10,NA,0,L,Regular
2021,9,6,NA,98.8,112.44,9,NA,0,L,Regular
2021,9,7,NA,68.5,123.94,12,NA,0,L,Regular
2021,9,8,NA,111.66,87.22,3,NA,1,W,Regular
2021,9,9,NA,112.44,98.8,6,NA,1,W,Regular
2021,9,10,NA,134.84,112.28,5,NA,1,W,Regular
2021,9,11,NA,93.88,92.36,2,NA,1,W,Regular
2021,9,12,NA,123.94,68.5,7,NA,1,W,Regular
2021,9,4,NA,119.38,123.54,1,NA,0,L,Regular
2021,9,11,NA,93.88,92.36,2,NA,1,W,Regular
2021,9,8,NA,111.66,87.22,3,NA,1,W,Regular
2021,9,1,NA,123.54,119.38,4,NA,1,W,Regular
2021,9,10,NA,134.84,112.28,5,NA,1,W,Regular
2021,9,9,NA,112.44,98.8,6,NA,1,W,Regular
2021,9,12,NA,123.94,68.5,7,NA,1,W,Regular
2021,9,3,NA,87.22,111.66,8,NA,0,L,Regular
2021,9,6,NA,98.8,112.44,9,NA,0,L,Regular
2021,9,5,NA,112.28,134.84,10,NA,0,L,Regular
2021,9,2,NA,92.36,93.88,11,NA,0,L,Regular
2021,9,7,NA,68.5,123.94,12,NA,0,L,Regular
2021,10,1,NA,173.24,147.3,10,NA,1,W,Regular
2021,10,2,NA,99.42,126.52,3,NA,0,L,Regular
2021,10,3,NA,126.52,99.42,2,NA,1,W,Regular
2021,10,4,NA,127.64,122.08,9,NA,1,W,Regular
2021,10,5,NA,116.66,94.44,8,NA,1,W,Regular
2021,10,6,NA,111.9,127.44,7,NA,0,L,Regular
2021,10,7,NA,127.44,111.9,6,NA,1,W,Regular
2021,10,8,NA,94.44,116.66,5,NA,0,L,Regular
2021,10,9,NA,122.08,127.64,4,NA,0,L,Regular
2021,10,10,NA,147.3,173.24,1,NA,0,L,Regular
2021,10,11,NA,90.3,67.14,12,NA,1,W,Regular
2021,10,12,NA,67.14,90.3,11,NA,0,L,Regular
2021,10,10,NA,147.3,173.24,1,NA,0,L,Regular
2021,10,3,NA,126.52,99.42,2,NA,1,W,Regular
2021,10,2,NA,99.42,126.52,3,NA,0,L,Regular
2021,10,9,NA,122.08,127.64,4,NA,0,L,Regular
2021,10,8,NA,94.44,116.66,5,NA,0,L,Regular
2021,10,7,NA,127.44,111.9,6,NA,1,W,Regular
2021,10,6,NA,111.9,127.44,7,NA,0,L,Regular
2021,10,5,NA,116.66,94.44,8,NA,1,W,Regular
2021,10,4,NA,127.64,122.08,9,NA,1,W,Regular
2021,10,1,NA,173.24,147.3,10,NA,1,W,Regular
2021,10,12,NA,67.14,90.3,11,NA,0,L,Regular
2021,10,11,NA,90.3,67.14,12,NA,1,W,Regular
2021,11,1,NA,160.6,122.48,12,NA,1,W,Regular
2021,11,2,NA,108.62,125.58,9,NA,0,L,Regular
2021,11,3,NA,153.72,138.04,4,NA,1,W,Regular
2021,11,4,NA,138.04,153.72,3,NA,0,L,Regular
2021,11,5,NA,120.62,114.48,6,NA,1,W,Regular
2021,11,6,NA,114.48,120.62,5,NA,0,L,Regular
2021,11,7,NA,91.44,124.56,8,NA,0,L,Regular
2021,11,8,NA,124.56,91.44,7,NA,1,W,Regular
2021,11,9,NA,125.58,108.62,2,NA,1,W,Regular
2021,11,10,NA,118.08,116.34,11,NA,1,W,Regular
2021,11,11,NA,116.34,118.08,10,NA,0,L,Regular
2021,11,12,NA,122.48,160.6,1,NA,0,L,Regular
2021,11,12,NA,122.48,160.6,1,NA,0,L,Regular
2021,11,9,NA,125.58,108.62,2,NA,1,W,Regular
2021,11,4,NA,138.04,153.72,3,NA,0,L,Regular
2021,11,3,NA,153.72,138.04,4,NA,1,W,Regular
2021,11,6,NA,114.48,120.62,5,NA,0,L,Regular
2021,11,5,NA,120.62,114.48,6,NA,1,W,Regular
2021,11,8,NA,124.56,91.44,7,NA,1,W,Regular
2021,11,7,NA,91.44,124.56,8,NA,0,L,Regular
2021,11,2,NA,108.62,125.58,9,NA,0,L,Regular
2021,11,11,NA,116.34,118.08,10,NA,0,L,Regular
2021,11,10,NA,118.08,116.34,11,NA,1,W,Regular
2021,11,1,NA,160.6,122.48,12,NA,1,W,Regular
2021,12,1,NA,126.34,105.64,11,NA,1,W,Regular
2021,12,2,NA,131.28,118.5,4,NA,1,W,Regular
2021,12,3,NA,122.18,139.7,9,NA,0,L,Regular
2021,12,4,NA,118.5,131.28,2,NA,0,L,Regular
2021,12,5,NA,117.3,72.22,7,NA,1,W,Regular
2021,12,6,NA,95.74,88.6,8,NA,1,W,Regular
2021,12,7,NA,72.22,117.3,5,NA,0,L,Regular
2021,12,8,NA,88.6,95.74,6,NA,0,L,Regular
2021,12,9,NA,139.7,122.18,3,NA,1,W,Regular
2021,12,10,NA,151.82,158.18,12,NA,0,L,Regular
2021,12,11,NA,105.64,126.34,1,NA,0,L,Regular
2021,12,12,NA,158.18,151.82,10,NA,1,W,Regular
2021,12,11,NA,105.64,126.34,1,NA,0,L,Regular
2021,12,4,NA,118.5,131.28,2,NA,0,L,Regular
2021,12,9,NA,139.7,122.18,3,NA,1,W,Regular
2021,12,2,NA,131.28,118.5,4,NA,1,W,Regular
2021,12,7,NA,72.22,117.3,5,NA,0,L,Regular
2021,12,8,NA,88.6,95.74,6,NA,0,L,Regular
2021,12,5,NA,117.3,72.22,7,NA,1,W,Regular
2021,12,6,NA,95.74,88.6,8,NA,1,W,Regular
2021,12,3,NA,122.18,139.7,9,NA,0,L,Regular
2021,12,12,NA,158.18,151.82,10,NA,1,W,Regular
2021,12,1,NA,126.34,105.64,11,NA,1,W,Regular
2021,12,10,NA,151.82,158.18,12,NA,0,L,Regular
2021,13,1,NA,173.46,150.52,9,NA,1,W,Regular
2021,13,2,NA,126.9,164.68,10,NA,0,L,Regular
2021,13,3,NA,176,142.12,7,NA,1,W,Regular
2021,13,4,NA,108.12,88.9,8,NA,1,W,Regular
2021,13,5,NA,81.6,76.42,11,NA,1,W,Regular
2021,13,6,NA,145.52,124.74,12,NA,1,W,Regular
2021,13,7,NA,142.12,176,3,NA,0,L,Regular
2021,13,8,NA,88.9,108.12,4,NA,0,L,Regular
2021,13,9,NA,150.52,173.46,1,NA,0,L,Regular
2021,13,10,NA,164.68,126.9,2,NA,1,W,Regular
2021,13,11,NA,76.42,81.6,5,NA,0,L,Regular
2021,13,12,NA,124.74,145.52,6,NA,0,L,Regular
2021,13,9,NA,150.52,173.46,1,NA,0,L,Regular
2021,13,10,NA,164.68,126.9,2,NA,1,W,Regular
2021,13,7,NA,142.12,176,3,NA,0,L,Regular
2021,13,8,NA,88.9,108.12,4,NA,0,L,Regular
2021,13,11,NA,76.42,81.6,5,NA,0,L,Regular
2021,13,12,NA,124.74,145.52,6,NA,0,L,Regular
2021,13,3,NA,176,142.12,7,NA,1,W,Regular
2021,13,4,NA,108.12,88.9,8,NA,1,W,Regular
2021,13,1,NA,173.46,150.52,9,NA,1,W,Regular
2021,13,2,NA,126.9,164.68,10,NA,0,L,Regular
2021,13,5,NA,81.6,76.42,11,NA,1,W,Regular
2021,13,6,NA,145.52,124.74,12,NA,1,W,Regular
2021,14,1,NA,146.52,126.84,3,NA,1,W,Regular
2021,14,2,NA,124.48,143.32,8,NA,0,L,Regular
2021,14,3,NA,126.84,146.52,1,NA,0,L,Regular
2021,14,4,NA,105.7,134.3,12,NA,0,L,Regular
2021,14,5,NA,114.72,144.98,9,NA,0,L,Regular
2021,14,6,NA,145.72,158.7,10,NA,0,L,Regular
2021,14,7,NA,126.72,110.74,11,NA,1,W,Regular
2021,14,8,NA,143.32,124.48,2,NA,1,W,Regular
2021,14,9,NA,144.98,114.72,5,NA,1,W,Regular
2021,14,10,NA,158.7,145.72,6,NA,1,W,Regular
2021,14,11,NA,110.74,126.72,7,NA,0,L,Regular
2021,14,12,NA,134.3,105.7,4,NA,1,W,Regular
2021,14,3,NA,126.84,146.52,1,NA,0,L,Regular
2021,14,8,NA,143.32,124.48,2,NA,1,W,Regular
2021,14,1,NA,146.52,126.84,3,NA,1,W,Regular
2021,14,12,NA,134.3,105.7,4,NA,1,W,Regular
2021,14,9,NA,144.98,114.72,5,NA,1,W,Regular
2021,14,10,NA,158.7,145.72,6,NA,1,W,Regular
2021,14,11,NA,110.74,126.72,7,NA,0,L,Regular
2021,14,2,NA,124.48,143.32,8,NA,0,L,Regular
2021,14,5,NA,114.72,144.98,9,NA,0,L,Regular
2021,14,6,NA,145.72,158.7,10,NA,0,L,Regular
2021,14,7,NA,126.72,110.74,11,NA,1,W,Regular
2021,14,4,NA,105.7,134.3,12,NA,0,L,Regular
2022,1,1,NA,180.1,113,11,NA,1,W,Regular
2022,1,2,NA,96.8,107.18,6,NA,0,L,Regular
2022,1,3,NA,161.48,100.02,7,NA,1,W,Regular
2022,1,4,NA,124.6,140.48,8,NA,0,L,Regular
2022,1,5,NA,88.52,144.22,9,NA,0,L,Regular
2022,1,6,NA,107.18,96.8,2,NA,1,W,Regular
2022,1,7,NA,100.02,161.48,3,NA,0,L,Regular
2022,1,8,NA,140.48,124.6,4,NA,1,W,Regular
2022,1,9,NA,144.22,88.52,5,NA,1,W,Regular
2022,1,10,NA,134.16,129.8,12,NA,1,W,Regular
2022,1,11,NA,113,180.1,1,NA,0,L,Regular
2022,1,12,NA,129.8,134.16,10,NA,0,L,Regular
2022,1,11,NA,113,180.1,1,NA,0,L,Regular
2022,1,6,NA,107.18,96.8,2,NA,1,W,Regular
2022,1,7,NA,100.02,161.48,3,NA,0,L,Regular
2022,1,8,NA,140.48,124.6,4,NA,1,W,Regular
2022,1,9,NA,144.22,88.52,5,NA,1,W,Regular
2022,1,2,NA,96.8,107.18,6,NA,0,L,Regular
2022,1,3,NA,161.48,100.02,7,NA,1,W,Regular
2022,1,4,NA,124.6,140.48,8,NA,0,L,Regular
2022,1,5,NA,88.52,144.22,9,NA,0,L,Regular
2022,1,12,NA,129.8,134.16,10,NA,0,L,Regular
2022,1,1,NA,180.1,113,11,NA,1,W,Regular
2022,1,10,NA,134.16,129.8,12,NA,1,W,Regular
2022,2,1,NA,152.6,112.08,7,NA,1,W,Regular
2022,2,2,NA,107.58,168.06,10,NA,0,L,Regular
2022,2,3,NA,154.44,82.86,5,NA,1,W,Regular
2022,2,4,NA,124.16,79.4,6,NA,1,W,Regular
2022,2,5,NA,82.86,154.44,3,NA,0,L,Regular
2022,2,6,NA,79.4,124.16,4,NA,0,L,Regular
2022,2,7,NA,112.08,152.6,1,NA,0,L,Regular
2022,2,8,NA,145.98,163.16,12,NA,0,L,Regular
2022,2,9,NA,123.52,124.2,11,NA,0,L,Regular
2022,2,10,NA,168.06,107.58,2,NA,1,W,Regular
2022,2,11,NA,124.2,123.52,9,NA,1,W,Regular
2022,2,12,NA,163.16,145.98,8,NA,1,W,Regular
2022,2,7,NA,112.08,152.6,1,NA,0,L,Regular
2022,2,10,NA,168.06,107.58,2,NA,1,W,Regular
2022,2,5,NA,82.86,154.44,3,NA,0,L,Regular
2022,2,6,NA,79.4,124.16,4,NA,0,L,Regular
2022,2,3,NA,154.44,82.86,5,NA,1,W,Regular
2022,2,4,NA,124.16,79.4,6,NA,1,W,Regular
2022,2,1,NA,152.6,112.08,7,NA,1,W,Regular
2022,2,12,NA,163.16,145.98,8,NA,1,W,Regular
2022,2,11,NA,124.2,123.52,9,NA,1,W,Regular
2022,2,2,NA,107.58,168.06,10,NA,0,L,Regular
2022,2,9,NA,123.52,124.2,11,NA,0,L,Regular
2022,2,8,NA,145.98,163.16,12,NA,0,L,Regular
2022,3,1,NA,113.88,140,5,NA,0,L,Regular
2022,3,2,NA,100.06,148.2,8,NA,0,L,Regular
2022,3,3,NA,116.5,144,9,NA,0,L,Regular
2022,3,4,NA,152.5,92.06,12,NA,1,W,Regular
2022,3,5,NA,140,113.88,1,NA,1,W,Regular
2022,3,6,NA,84.34,113.98,10,NA,0,L,Regular
2022,3,7,NA,114.96,123.64,11,NA,0,L,Regular
2022,3,8,NA,148.2,100.06,2,NA,1,W,Regular
2022,3,9,NA,144,116.5,3,NA,1,W,Regular
2022,3,10,NA,113.98,84.34,6,NA,1,W,Regular
2022,3,11,NA,123.64,114.96,7,NA,1,W,Regular
2022,3,12,NA,92.06,152.5,4,NA,0,L,Regular
2022,3,5,NA,140,113.88,1,NA,1,W,Regular
2022,3,8,NA,148.2,100.06,2,NA,1,W,Regular
2022,3,9,NA,144,116.5,3,NA,1,W,Regular
2022,3,12,NA,92.06,152.5,4,NA,0,L,Regular
2022,3,1,NA,113.88,140,5,NA,0,L,Regular
2022,3,10,NA,113.98,84.34,6,NA,1,W,Regular
2022,3,11,NA,123.64,114.96,7,NA,1,W,Regular
2022,3,2,NA,100.06,148.2,8,NA,0,L,Regular
2022,3,3,NA,116.5,144,9,NA,0,L,Regular
2022,3,6,NA,84.34,113.98,10,NA,0,L,Regular
2022,3,7,NA,114.96,123.64,11,NA,0,L,Regular
2022,3,4,NA,152.5,92.06,12,NA,1,W,Regular
2022,4,1,NA,128.96,138.46,9,NA,0,L,Regular
2022,4,2,NA,112.46,136.08,12,NA,0,L,Regular
2022,4,3,NA,139.42,122.9,11,NA,1,W,Regular
2022,4,4,NA,129.94,153.7,10,NA,0,L,Regular
2022,4,5,NA,155.48,87.58,7,NA,1,W,Regular
2022,4,6,NA,127.1,169.74,8,NA,0,L,Regular
2022,4,7,NA,87.58,155.48,5,NA,0,L,Regular
2022,4,8,NA,169.74,127.1,6,NA,1,W,Regular
2022,4,9,NA,138.46,128.96,1,NA,1,W,Regular
2022,4,10,NA,153.7,129.94,4,NA,1,W,Regular
2022,4,11,NA,122.9,139.42,3,NA,0,L,Regular
2022,4,12,NA,136.08,112.46,2,NA,1,W,Regular
2022,4,9,NA,138.46,128.96,1,NA,1,W,Regular
2022,4,12,NA,136.08,112.46,2,NA,1,W,Regular
2022,4,11,NA,122.9,139.42,3,NA,0,L,Regular
2022,4,10,NA,153.7,129.94,4,NA,1,W,Regular
2022,4,7,NA,87.58,155.48,5,NA,0,L,Regular
2022,4,8,NA,169.74,127.1,6,NA,1,W,Regular
2022,4,5,NA,155.48,87.58,7,NA,1,W,Regular
2022,4,6,NA,127.1,169.74,8,NA,0,L,Regular
2022,4,1,NA,128.96,138.46,9,NA,0,L,Regular
2022,4,4,NA,129.94,153.7,10,NA,0,L,Regular
2022,4,3,NA,139.42,122.9,11,NA,1,W,Regular
2022,4,2,NA,112.46,136.08,12,NA,0,L,Regular
2022,5,1,NA,121,141.46,3,NA,0,L,Regular
2022,5,2,NA,86.62,162.38,4,NA,0,L,Regular
2022,5,3,NA,141.46,121,1,NA,1,W,Regular
2022,5,4,NA,162.38,86.62,2,NA,1,W,Regular
2022,5,5,NA,142.58,98.86,11,NA,1,W,Regular
2022,5,6,NA,136.04,95.46,12,NA,1,W,Regular
2022,5,7,NA,91.9,177.56,9,NA,0,L,Regular
2022,5,8,NA,177.56,157.82,10,NA,1,W,Regular
2022,5,9,NA,177.56,91.9,7,NA,1,W,Regular
2022,5,10,NA,157.82,177.56,8,NA,0,L,Regular
2022,5,11,NA,98.86,142.58,5,NA,0,L,Regular
2022,5,12,NA,95.46,136.04,6,NA,0,L,Regular
2022,5,3,NA,141.46,121,1,NA,1,W,Regular
2022,5,4,NA,162.38,86.62,2,NA,1,W,Regular
2022,5,1,NA,121,141.46,3,NA,0,L,Regular
2022,5,2,NA,86.62,162.38,4,NA,0,L,Regular
2022,5,11,NA,98.86,142.58,5,NA,0,L,Regular
2022,5,12,NA,95.46,136.04,6,NA,0,L,Regular
2022,5,9,NA,177.56,91.9,7,NA,1,W,Regular
2022,5,10,NA,157.82,177.56,8,NA,0,L,Regular
2022,5,7,NA,91.9,177.56,9,NA,0,L,Regular
2022,5,8,NA,177.56,157.82,10,NA,1,W,Regular
2022,5,5,NA,142.58,98.86,11,NA,1,W,Regular
2022,5,6,NA,136.04,95.46,12,NA,1,W,Regular
2022,6,1,NA,138.22,112.56,8,NA,1,W,Regular
2022,6,2,NA,74.02,131.5,5,NA,0,L,Regular
2022,6,3,NA,123.4,96.32,10,NA,1,W,Regular
2022,6,4,NA,144.84,40.06,11,NA,1,W,Regular
2022,6,5,NA,131.5,74.02,2,NA,1,W,Regular
2022,6,6,NA,137.52,117.6,9,NA,1,W,Regular
2022,6,7,NA,86.48,128.02,12,NA,0,L,Regular
2022,6,8,NA,112.56,138.22,1,NA,0,L,Regular
2022,6,9,NA,117.6,137.52,6,NA,0,L,Regular
2022,6,10,NA,96.32,123.4,3,NA,0,L,Regular
2022,6,11,NA,40.06,144.84,4,NA,0,L,Regular
2022,6,12,NA,128.02,86.48,7,NA,1,W,Regular
2022,6,8,NA,112.56,138.22,1,NA,0,L,Regular
2022,6,5,NA,131.5,74.02,2,NA,1,W,Regular
2022,6,10,NA,96.32,123.4,3,NA,0,L,Regular
2022,6,11,NA,40.06,144.84,4,NA,0,L,Regular
2022,6,2,NA,74.02,131.5,5,NA,0,L,Regular
2022,6,9,NA,117.6,137.52,6,NA,0,L,Regular
2022,6,12,NA,128.02,86.48,7,NA,1,W,Regular
2022,6,1,NA,138.22,112.56,8,NA,1,W,Regular
2022,6,6,NA,137.52,117.6,9,NA,1,W,Regular
2022,6,3,NA,123.4,96.32,10,NA,1,W,Regular
2022,6,4,NA,144.84,40.06,11,NA,1,W,Regular
2022,6,7,NA,86.48,128.02,12,NA,0,L,Regular
2022,7,1,NA,128.92,94.58,4,NA,1,W,Regular
2022,7,2,NA,115.94,131,9,NA,0,L,Regular
2022,7,3,NA,120.22,116.24,12,NA,1,W,Regular
2022,7,4,NA,94.58,128.92,1,NA,0,L,Regular
2022,7,5,NA,142.74,142.6,6,NA,1,W,Regular
2022,7,6,NA,142.6,142.74,5,NA,0,L,Regular
2022,7,7,NA,93.96,120.32,10,NA,0,L,Regular
2022,7,8,NA,152.22,63.8,11,NA,1,W,Regular
2022,7,9,NA,131,115.94,2,NA,1,W,Regular
2022,7,10,NA,120.32,93.96,7,NA,1,W,Regular
2022,7,11,NA,63.8,152.22,8,NA,0,L,Regular
2022,7,12,NA,116.24,120.22,3,NA,0,L,Regular
2022,7,4,NA,94.58,128.92,1,NA,0,L,Regular
2022,7,9,NA,131,115.94,2,NA,1,W,Regular
2022,7,12,NA,116.24,120.22,3,NA,0,L,Regular
2022,7,1,NA,128.92,94.58,4,NA,1,W,Regular
2022,7,6,NA,142.6,142.74,5,NA,0,L,Regular
2022,7,5,NA,142.74,142.6,6,NA,1,W,Regular
2022,7,10,NA,120.32,93.96,7,NA,1,W,Regular
2022,7,11,NA,63.8,152.22,8,NA,0,L,Regular
2022,7,2,NA,115.94,131,9,NA,0,L,Regular
2022,7,7,NA,93.96,120.32,10,NA,0,L,Regular
2022,7,8,NA,152.22,63.8,11,NA,1,W,Regular
2022,7,3,NA,120.22,116.24,12,NA,1,W,Regular
2022,8,1,NA,136.96,133.24,2,NA,1,W,Regular
2022,8,2,NA,133.24,136.96,1,NA,0,L,Regular
2022,8,3,NA,159.44,169.06,4,NA,0,L,Regular
2022,8,4,NA,169.06,159.44,3,NA,1,W,Regular
2022,8,5,NA,136.38,92.78,12,NA,1,W,Regular
2022,8,6,NA,181.7,59.82,11,NA,1,W,Regular
2022,8,7,NA,116.54,149.4,8,NA,0,L,Regular
2022,8,8,NA,149.4,116.54,7,NA,1,W,Regular
2022,8,9,NA,86.8,140.88,10,NA,0,L,Regular
2022,8,10,NA,140.88,86.8,9,NA,1,W,Regular
2022,8,11,NA,59.82,181.7,6,NA,0,L,Regular
2022,8,12,NA,92.78,136.38,5,NA,0,L,Regular
2022,8,2,NA,133.24,136.96,1,NA,0,L,Regular
